Comment_Text,Source_Row_Index,CKIP_Analysis_Text,CKIP_Matched_Pairs,CKIP_Matched_Pair_Count,CKIP_Matched_Sentences
완전체 마마무🥺 뮤비 보는데 왜 뭔가 벅차고 눈물나냐 마마무는 역시 솔로로도 빛나지만 4명 같이 있을 때 제일 빛나✨,298,完整的Mamamoo🥺 為什麼我在看音樂錄影帶時會感到不知所措並哭泣？ Mamamoo作為獨唱藝人很閃耀，但當他們四個人在一起時才最閃耀✨,人|在一起; 人|閃耀; 藝人|閃耀; 錄影帶|不知所措; 錄影帶|感到; 音樂|不知所措; 音樂|感到,7,完整 的 Mamamoo 🥺  為什麼 我 在 看 音樂 錄影帶 時 會 感到 不知所措 並 哭泣 || Mamamoo 作為 獨唱 藝人 很 閃耀 ， 但 當 他們 四 個 人 在一起 時 才 最 閃耀 ✨
My all time favorite group is back! They never disappoint,299,我最喜歡的樂團回來了！他們從不讓人失望,人|失望; 樂團|喜歡,2,我 最 喜歡 的 樂團 回來 了 || 他們 從不 讓 人 失望
日本のムムです。本当に本当に4人で戻ってきてくれてありがとう😭🎉,300,這是來自日本的Mumu。非常感謝你們4人一起回來😭🎉,人|感謝,1,非常 感謝 你們 4 人 一起 回來 😭 🎉
ありがとうMAMAMOO。待っていたよ。また会えて本当に嬉しいよ,301,謝謝媽媽。我一直在等待。我真的很高興再次見到你,,0,
어뜩해 ㅠ 너무 좋아~ 나 울것 같아 ㅠ😢 너무 보고 싶었어여 노래 진짜 너무 좋아..❤ 마마무 무무들 다들 소중하고 영원하자~,302,好嚇人ㅠ好喜歡～好想哭ㅠ😢好想你好喜歡這首歌…❤ Mamamoo 和 Moomoo 大家都很珍貴，我們要永遠活下去吧~,歌|喜歡,1,好 嚇人 ㅠ 好 喜歡 ～ 好 想 哭 ㅠ 😢 好 想 你 好 喜歡 這 首 歌 …❤  Mamamoo   和  Moomoo  大家 都 很 珍貴 ， 我們 要 永遠 活 下去 吧 ~
"Didn't know i needed this... Everything is simple, clean, mature and classy 😮",303,我不知道我需要這個...一切都很簡單，乾淨，成熟和優雅😮,,0,
本当に嬉しい。生まれて来てくれてありがとう。,304,我真的很高興。感謝你的誕生。,,0,
"4人の歌声をまたこうして聞けて嬉しい💞集まって活動してくれる事がどれだけ貴重でありがたいことか。
本当にありがとう💗😭愛してる🫶",305,"很高興再次聽到我們四個人的歌聲💞 我們一起努力是多麼珍貴和感恩。
非常感謝你💗😭我愛你🫶",歌聲|努力,1,很 高興 再次 聽到 我們 四 個 人 的 歌聲 💞   我們 一起 努力 是 多麼 珍貴 和 感恩
"화음이,.휘몰아치는 바람에 꽃잎이 휘날리는것같아요.,왕 최고다.,😢😂❤ 마마무 사랑해요🥹😭",306,和弦就像花瓣在風中飄揚。 King是最棒的。 😢😂❤我愛你Mamamoo🥹😭,,0,
This a such a beautiful song with such amazing singers I’ve never heard of them before but they are definitely gaining mad respect and a new listener,307,這是一首如此美麗的歌曲，有如此出色的歌手，我以前從未聽說過他們，但他們絕對贏得了瘋狂的尊重和新的聽眾,歌手|出色; 歌曲|出色; 歌曲|美麗; 聽眾|新,4,這 是 一 首 如此 美麗 的 歌曲 ， 有 如此 出色 的 歌手 ， 我 以前 從未 聽說 過 他們 ， 但 他們 絕對 贏得 了 瘋狂 的 尊重 和 新 的 聽眾
"역시.나
눈물나게. 멋진",308,"正如所料，我
欲哭無淚。精彩的",淚|欲,1,欲 哭 無 淚
本当にありがとうしか言えない🥹‪,309,我只能說非常感謝你們🥹,,0,
This song heals me a lot 💕 Thank you Mamamoo for coming back 😭 Love you so much 😘,310,這首歌治癒了我很多💕謝謝你Mamamoo的回歸🙏非常愛你😘,,0,
i'm not crying you are,311,我沒有哭，你卻哭了,,0,
노래 너무 좋고 무대가 정말 기대됩니다아... 와,312,這首歌太好聽了，我真的很期待表演…哇,…哇|期待; 歌|好聽,2,這 首 歌 太 好聽 了 ， 我 真的 很 期待 表演 …哇
"日本のムムです❤
4人で戻ってきてくれてありがとう🌸ずっと待っていた、この瞬間に立ち会えて幸せです🫶
また日本でも会いたい🥺",313,"這是來自日本的Mumu❤
謝謝你們四人回來🍶很高興能夠見證我等待已久的這一刻🫶
我想在日本再見到你🥺",人|高興,1,謝謝 你們 四 人 回來 🍶 很 高興 能夠 見證 我 等待 已 久 的 這 一 刻 🫶
"Comeback so awesome, vocals slayed ,love you mamamoo",314,回歸太棒了，歌聲被殺死了，愛你，mamamoo,歌聲|棒,1,回歸 太 棒 了 ， 歌聲 被 殺死 了 ， 愛 你 ， mamamoo
"i need full album, plsss",315,我需要完整專輯，請,專輯|完整; 專輯|需要,2,我 需要 完整 專輯 ， 請
４人そろって歌ってくれてありがとうだし綺麗で曲も最高,316,謝謝你和我們四個人一起唱歌，這首歌很美，也很棒。,歌|美,1,謝謝 你 和 我們 四 個 人 一起 唱歌 ， 這 首 歌 很 美 ， 也 很 棒
눈물이 난다 ㅠㅠㅠㅠ 컴백해줘서 고마워 마마무 ㅠㅠㅠㅠ💚,317,我哭了ㅠㅠㅠㅠ謝謝Mamamoo的回歸ㅠㅠㅠㅠ💚,,0,
"""After parting, we love even more"" 🥰🥰🥰",318,「離別之後，我們更相愛」🥰🥰🥰,,0,
"Finally got my girls together, it's so dreamy❤❤❤❤",319,終於跟我的女兒們在一起了，太夢幻了❤❤❤❤,們|在一起; 夢幻|在一起; 女兒|在一起,3,終於 跟 我 的 女兒 們 在一起 了 ， 太 夢幻 了 ❤ ❤❤❤
노래 너무 좋아용!!!!!!! 컴백 축하해용~~  마마무 영원하자 사랑행,320,我喜歡這首歌！ ！ ！ ！ ！ ！ ！恭喜你回歸~~Mamamoo，我們永遠相愛吧,歌|喜歡,1,我 喜歡 這 首 歌
"마마무, 사랑해요!!! 💚🤍💚🤍 THANK YOU MAMAMOO, our 4 beautiful flowers🥰🌼🌸🌺🌹",321,媽媽，我愛你！ ！ ！ 💚🤍💚🤍謝謝MAMAMOO，我們的4朵美的花🥰🌼🌺🌹,花|美,1,💚🤍💚🤍 謝謝 MAMAMOO ， 我們 的 4 朵 美 的 花 🥰🌼🌺🌹
MAMAMOO IS BACK FOR MOOMOOS 🥹💙❤🤍💛 Thank you for coming back as 4 my loves 💕,322,MAMAMOO 回歸 MOOMOOS 🥹💙❤🤍💛 謝謝你們作為我的最愛 4 人回來💕,,0,
"Todos extrañamos a mamamoo, feliz de tenerlas de vuelta",323,我們都想念mamamoo，很高興他們回來了,,0,
No matter how much time passes they still have that undeniable magic. Love them!,324,無論時間過去多久，他們仍然擁有不可否認的魔力。愛他們！,,0,
"Omgggggeeeeee Vocals , visuals , everything are overflowing 😍😍😍 . Welcome back MMM 💐
"" After parting ,we love even more "" 🥺 This is why I admire MMM , debuted at the perfect age  , grew up together, has amazing solo's and came back even stronger! ✨",325,"Omgggggeeeeee 聲音，視覺，一切都溢出了😍😍😍。歡迎回來MMM💐
「離別之後，更相愛」🥺 這就是我佩服MMM的原因，在完美的年紀出道，一起長大，有驚人的solo，回來後更加堅強！ ✨",原因|完美; 年紀|完美; 年紀|長大,3,「 離別 之後 ， 更 相愛 」 🥺   這 就 是 我 佩服 MMM 的 原因 ， 在 完美 的 年紀 出道 ， 一起 長大 ， 有 驚人 的 solo ， 回來 後 更加 堅強
世界無敵好聽的啦 聽到雞皮疙瘩淚流不止 信聽媽木 我愛你們 拿下一位啦！,326,世界無敵好聽的啦 聽到雞皮疙瘩淚流不止 信聽媽木 我愛你們 拿下一位啦！,世界|好聽; 世界|無敵; 媽木|不止; 媽木|信聽; 淚流|不止; 淚流|信聽; 雞皮疙瘩|不止; 雞皮疙瘩|信聽; 雞皮疙瘩|好聽,9,世界 無敵 好聽 的 啦   聽到 雞皮疙瘩 淚流 不止   信聽 媽木   我 愛 你們   拿下 一 位 啦
"Sera que llegamos a los 10M en la primera semana. La verdad para este comeback ha pasado tanto tiempo que simplemente estoy tan feliz de escucharlas y tenerlas de vuelta, pero seria bonito que reciban bastante apoyo, sobretodo una cancion que esta hecha pensada en sus fans, en la musica y el arte, en vez de lo comercial, apoyemos esta hermosa cancion 💚🤍",327,第一周我們就會達到1000萬。事實上，這次回歸已經過去了很長時間，我真的很高興聽到他們的聲音並讓他們回來，但如果他們得到很多支持，那就太好了，尤其是一首考慮到他們的粉絲、音樂和藝術的歌曲，而不是廣告，讓我們支持這首美麗的歌曲💚🤍,時間|長; 時間|高興; 歌曲|美麗; 聲音|高興,4,事實 上 ， 這 次 回歸 已經 過去 了 很 長 時間 ， 我 真的 很 高興 聽到 他們 的 聲音 並 讓 他們 回來 ， 但 如果 他們 得到 很多 支持 ， 那 就 太 好 了 ， 尤其 是 一 首 考慮到 他們 的 粉絲 、 音樂 和 藝術 的 歌曲 ， 而 不 是 廣告 ， 讓 我們 支持 這 首 美麗 的 歌曲 💚 🤍
ONCE here for mamamoo,328,曾經在這裡為mamamoo,,0,
MAMAMOO COMEBACK FIGHTING!!!!,329,MAMAMOO回歸戰鬥！ ！ ！,,0,
역시 믿듣맘무..❤❤❤,330,果然，我相信你..❤❤❤,,0,
mamamoo is like coming back home after a long day of work,331,mamamoo 就像結束一整天的工作回到家一樣,工作|一樣; 工作|結束,2,mamamoo  就 像 結束 一 整 天 的 工作 回到 家 一樣
많이 보고싶었다❤,332,我很想你❤,,0,
I just realised after seeing the live that 2:46 is wheein and byul harmonising and my life has never been the same again,333,看完現場後我才意識到 2:46 是 wheein 和 byul 的和諧，我的生活從此不再一樣,生活|一樣,1,看完 現場 後 我 才 意識到  2:46   是  wheein  和  byul  的 和諧 ， 我 的 生活 從此 不再 一樣
돌아와줘서 고마워 💚 언제나 믿듣맘무 💚,334,謝謝你回來💚你一直信任我💚,,0,
"Sweet song, vocals like always top of the top....",335,甜美的歌曲，歌聲一如既往的頂級...,歌曲|甜美; 歌聲|甜美,2,甜美 的 歌曲 ， 歌聲 一如 既往 的 頂級 ...
"It’s my first Mamamoo group comeback, and the song everything I’ve dreamed of!
(Where’s my fellow post mic on fans at!)",336,"這是我第一次 Mamamoo 組合回歸，這首歌滿足了我的所有夢想！
（我的粉絲後置麥克風在哪裡！）",夢想|滿足; 歌|滿足,2,這 是 我 第一 次  Mamamoo  組合 回歸 ， 這 首 歌 滿足 了 我 的 所有 夢想
No words just happy tears 😭😭😭😭😭😭😭,337,沒有言語，只有幸福的淚水啊啊啊啊啊啊啊啊啊啊啊啊,淚水|幸福; 言語|幸福,2,沒有 言語 ， 只 有 幸福 的 淚水 啊 啊 啊 啊 啊 啊 啊 啊 啊 啊 啊 啊
놓지않을게 사랑해,338,我不會讓你走，我愛你,,0,
The queens are back 👑,339,女王們回來了👑,,0,
this song is so genuine and so heartwarming. i have not heard a song with so much emotion in a very long time ❤️,340,這首歌是如此真誠，如此溫暖。好久沒聽過如此感人的歌曲了❤️,歌|真誠; 歌曲|感人,2,這 首 歌 是 如此 真誠 ， 如此 溫暖 || 好 久 沒 聽過 如此 感人 的 歌曲 了 ❤ ️
진짜 사랑해 영원히 놓지않을게,341,我真的很愛你，我不會讓你永遠離開,,0,
드뎌 기다리던 마마무 컴백! 노래도 넘 좋당😮😮😮🎉🎉🎉,342,Mamamoo 期待已久的回歸終於來了！這首歌也很好聽😮😮😮🎉🎉🎉,歌|好聽,1,這 首 歌 也 很 好聽 😮😮😮🎉🎉🎉
I just love it when Byulie sings all through out the song. MMM 4-ever <3,343,我很喜歡 Byulie 唱整首歌。 MMM 4-曾經 <3,,0,
"本当に待ち望んでました。
ありがとうございます、大好きです。

I love you all",344,"我真的很期待。
非常感謝你，我愛你。

我愛你們",,0,
화음이 휘몰아치는 마마무만의 노래가... 진짜 듣고싶었어,345,我真的很想聽Mamamoo那首和弦旋轉的歌…,,0,
Oh our 4 beautiful and talented flowes.,346,噢，我們的四朵美麗而才華洋溢的花朵。,才華|洋溢; 才華|美麗; 花朵|洋溢; 花朵|美麗,4,噢 ， 我們 的 四 朵 美麗 而 才華 洋溢 的 花朵
"Cried. Rewatched. Cried again. 
Mamamoo makes art!",347,"哭了。重看了一遍。又哭了。 
Mamamoo 創作藝術！",,0,
I can't believe mamamoo is finally back! we made it moomoos!,348,我不敢相信媽媽終於回來了！我們成功了！,媽媽|相信,1,我 不 敢 相信 媽媽 終於 回來 了
"Watched KBS and It's Live... My god, I can't describe the joy I feel after listening to them & watch their individual growth converging as one",349,看了 KBS 和 It's Live...天哪，我無法形容聽完他們的演講並看著他們的個人成長融為一體時我的喜悅,一體|成長,1,看 了  KBS  和  It's  Live ... 天 哪 ， 我 無法 形容 聽完 他們 的 演講 並 看 著 他們 的 個人 成長 融為 一體 時 我 的 喜悅
"이게 마마무지🫶 노래 가사 다 너무 좋다😭 
진짜 오래 기다렸어어",350,"這是Mamamoo🫶 這首歌的歌詞太好聽了😭
我等了這麼久",歌|好聽; 歌詞|好聽,2,這 是 Mamamoo 🫶  這 首 歌 的 歌詞 太 好聽 了 😭
Mamamoo ile büyüdüm onlar sayesinde artık üniversiteye gidiyorum.,351,我和 Mamamoo 一起長大，現在我要上大學了，多虧了他們。,,0,
"何回も聴きます😢💜
ママムー大好きです😭✨✨",352,"我會聽很多遍😢💜
我愛媽媽❤️✨",,0,
무무들 WE'RE SO BACK !!!,353,Moomoos 我們回來了！ ！ ！,,0,
마마무 사랑해,354,我愛你媽媽媽媽,,0,
1.5M || 10M LET'S GO MOOMOOS.,355,150 萬 || 10M 讓我們一起出發吧。,,0,
무무들은 그냥 맘무 컴백한것만으로도 좋아... 평생 무무들이랑 같이 가자 맘무,356,Moomoos 一家人很高興 Mammu 回來了……讓我們餘生都和 Moomoos 一家在一起吧，Mammu,一家人|高興,1,Moomoos   一家人 很 高興  Mammu   回來 了 … … 讓 我們 餘生 都 和  Moomoos   一 家 在一起 吧 ， Mammu
GREAT SONG AND AMAZING MV & VISUALS. CONGRATS FOR MORE ONE AMAZING COMEBACK AND ALBUM,357,很棒的歌曲和令人驚嘆的 MV 和視覺效果。恭喜您又獲得一張精彩的回歸和專輯,人|棒; 專輯|精彩; 歌曲|棒,3,很 棒 的 歌曲 和 令 人 驚嘆 的  MV  和 視覺 效果 || 恭喜 您 又 獲得 一 張 精彩 的 回歸 和 專輯
아 아녜진 너무 이뻐!!!!!!,358,喔不，太漂亮了！ ！ ！ ！ ！ ！ ！,,0,
MASTERPIECE KEEP ON REPEAT😍🥰💚🔥,359,傑作不斷重複😍🥰💚🔥,,0,
"Love you MAMAMOOO, my 4 beautiful talented queens. We missed you",360,愛你們 MAMAMOOO，我的 4 位美麗才華洋溢的女王。我們想念你,女王|洋溢; 女王|美麗; 才華|洋溢; 才華|美麗,4,愛 你們  MAMAMOOO ， 我 的  4   位 美麗 才華 洋溢 的 女王
this is so perfectly mamamoo! What a breath of fresh air from all the EDM tracks of late,361,這太完美了媽媽！最近的所有 EDM 曲目真是一股新鮮空氣,媽媽|完美; 曲目|新鮮; 空氣|新鮮,3,這 太 完美 了 媽媽 || 最近 的 所有  EDM  曲目 真 是 一 股 新鮮 空氣
MAMAMOO IS COMING BACK FOR YOU,362,MAMAMOO 回來找你了,,0,
"Maybe it’s because they’re coming back after a long time, but the title and melody feel like a goodbye song TT",363,可能是時隔很久才回來的緣故吧，標題和旋律都像是一首告別歌TT,時隔|久; 緣故|久,2,可能 是 時隔 很 久 才 回來 的 緣故 吧 ， 標題 和 旋律 都 像是 一 首 告別歌 T T
아 미친거 아니야 진짜 도랐나봐 미친 미친 미친 음색도 미쳤고 노래도 진짜 미쳤네 도랏네 ㅠㅠㅠ 끼야야햐랴갸ㅑㅇ략얗얗걀걁ㄱ갹갹ㄱ,364,哦，我沒瘋。我想我真的瘋了。瘋狂，瘋狂，瘋狂。語氣很瘋狂，這首歌也真的很瘋狂。太瘋狂了。,歌|瘋狂; 語氣|瘋狂,2,語氣 很 瘋狂 ， 這 首 歌 也 真的 很 瘋狂
"またママムの曲が聞けて本当に幸せ😭🤍本当に綺麗な曲です
カムバしてくれてありがとう
たとえ離れることがあってもこれからもずっとムムでいるし、ずっとママム大好きだよ🌷🌻🪻🌹💐",365,"再次聽到Mamamu的歌真的很開心😭🤍真的是一首非常好聽的歌
謝謝你的回歸
即使我們分開了，我永遠是Mumu，我永遠愛Mamamu🌷🌻🪻🌹💐",歌|好聽; 歌|開心,2,再次 聽到 Mamamu 的 歌 真的 很 開心 😭 🤍 真的 是 一 首 非常 好聽 的 歌
마마무 내 유일했던 처음으로 좋아했던 그룹 정말 좋아했던 마음은 영원할거 같아요 영원하자 마마무 놓지않을게 !!!!,366,Mamamoo，我第一個也是唯一一個喜歡的組合，我想我對你的愛會一直持續下去，我們永遠在一起Mamamoo，我不會放開你的！ ！ ！ ！,組合|喜歡,1,Mamamoo ， 我 第一 個 也 是 唯一 一 個 喜歡 的 組合 ， 我 想 我 對 你 的 愛 會 一直 持續 下去 ， 我們 永遠 在一起 Mamamoo ， 我 不會 放開 你 的
막방 안 믿겨서 뮤비 돌려보는 중 행복한 3일이었다🥲,367,當我看音樂錄影帶時，這是一個快樂的三天，因為我不敢相信這是最後一集🥲,,0,
내 케이팝이 다시 돌아왔다.. 나한텐 이게 진짜 케이팝이라구,368,我的韓國流行音樂回來了……對我來說，這才是真正的韓國流行音樂。,音樂|流行,1,我 的 韓國 流行 音樂 回來 了 … … 對 我 來 說 ， 這 才 是 真正 的 韓國 流行 音樂
OMG WELCOME BACK QUEENS!!💐,369,天哪，歡迎女王回來！ ！ 💐,,0,
"Moonbyul vocals and rap parts are so addictive, she's so talented i love her",370,Moonbyul 的聲音和說唱部分太讓人上癮了，她很有才華，我愛她,人|上癮,1,Moonbyul   的 聲音 和 說唱 部分 太 讓 人 上癮 了 ， 她 很 有 才華 ， 我 愛 她
I MISS YOU ALL SO MUCHHH. but it kinda funny when i realize we're a radish meanwhile you guys are 4 flowers 🤣🤣💚💚,371,我非常想念你們。但當我意識到我們是蘿蔔而你們是四朵花時，這有點有趣🤣🤣💚,花|有趣; 蘿蔔|意識到,2,但 當 我 意識到 我們 是 蘿蔔 而 你們 是 四 朵 花 時 ， 這 有點 有趣 🤣🤣💚
Emotional yet happy at the same time ❤️ MAMAMOO IS BACK,372,感動又快樂❤️ MAMAMOO 回來了,,0,
"Omg what a beautiful song, thank you Mamamoo 🥹🙏",373,天啊，真是美妙的歌啊，謝謝媽媽🥹🙏,天啊|美妙; 歌|美妙,2,天啊 ， 真是 美妙 的 歌 啊 ， 謝謝 媽媽 🥹 🙏
"What a banger. I listened 5x! The queens are back! 
😁",374,"真是太糟糕了。我聽了五遍！女王們回來了！ 
😁",,0,
그들이 함께하는 그리움이 나의 소원이 이루어졌어 그들이 함께하고 새 노래를 냈어❤,375,我對他們在一起的渴望實現了我的願望。他們一起出了新歌❤,渴望|在一起,1,我 對 他們 在一起 的 渴望 實現 了 我 的 願望
MAMAMOO IS BACK!!!!!,376,MAMAMOO 回來了！ ！ ！ ！,,0,
Finally. So happy to see them back!,377,最後。很高興看到他們回來！,,0,
These vocals are just SOMETHING else. <3 Cannot wait to see them live.,378,這些聲音只是別的東西。 <3迫不及待想看到他們的現場表演。,,0,
my life is so much brighter because of Mamamoo,379,因為有 Mamamoo，我的生活變得更光明,生活|光明,1,因為 有  Mamamoo ， 我 的 生活 變 得 更 光明
LETSGOOOOOOOOO MAMAMOOOOOOO IS LOVE,380,Letsgooooooooo MAMAMOOOOOOO 就是愛,,0,
하ㅠㅠㅠ고3이라 내년에두 팬미팅 꼭해조요..나 평생소원이 언니들만나는거야ㅠㅠㅠ,381,哈ㅠㅠㅠ我是高中生了，明年一定要開粉絲見面會…我一生的願望就是見到姊姊們ㅠㅠㅠ,,0,
SO MUCH LOVE FROM THE PHILIPPINES🇵🇭🇵🇭🇵🇭💚💙,382,來自菲律賓的如此多的愛🇵🇭🇵🇭🇵🇭💚💙,愛|多,1,來自 菲律賓 的 如此 多 的 愛 🇵🇭🇵🇭🇵🇭💚💙
"i didnt realize how much i had missed mamamoo 😭 this comeback makes me so emotional, kpop is so back !",383,我沒有意識到我有多想念mamamoo 😭 這次回歸讓我如此激動，kpop 回來了！,,0,
We’ve absolutely been blessed omfg ❤❤❤,384,我們絕對被祝福了 ❤❤❤,,0,
내 첫 덕질돌….. 언니들 너무 보고싶었어요ㅠㅠㅠㅠ,385,第一次德支石…..好想念姊姊們ㅠㅠㅠㅠ,,0,
the moonbyul -> wheein transition in 0:37 is SOOOO SATISFYING <3,386,0:37 中的 Moonbyul -> wheein 過渡非常令人滿意 <3,人|滿意,1,0:37  中 的  Moonbyul  -> wheein   過渡 非常 令 人 滿意  <3
Vocal queens,387,聲樂女王,,0,
MAMAMOO IS BACK,388,MAMAMOO 回來了,,0,
"Such a beautiful song and voices. Welcome back, MAMAMOO!",389,如此美麗的歌曲和聲音。歡迎回來，MAMAMOO！,歌曲|美麗; 聲音|美麗,2,如此 美麗 的 歌曲 和 聲音
2:47 3 part harmonising belt from Immortal song era is back. Hwasa's emotional outro at the end with deep harmonies is heaven. Love from biggest Sri Lankan Moomoo❤❤❤❤,390,2:47 仙歌時代的三聲部和聲帶又回來了。華莎最後的情感結尾與深沉的和聲簡直就是天堂。來自最大的斯里蘭卡 Moomoo 的愛❤❤❤❤,和聲|深沉; 情感|深沉; 愛|大; 斯里蘭卡|大; 結尾|深沉,5,華莎 最後 的 情感 結尾 與 深沉 的 和聲 簡直 就 是 天堂 || 來自 最 大 的 斯里蘭卡  Moomoo  的 愛 ❤ ❤ ❤ ❤
I love this song!,391,我喜歡這首歌！,歌|喜歡,1,我 喜歡 這 首 歌
흩어져도 뿌리는 하나 ❤,392,即使散了，還有一根❤,,0,
OMG! 4 Flowers sound so good!!! and Solar rapping 1:33 is so cool 🔥,393,我的天啊！ 4 花的聲音太好聽了！ ！ ！還有 Solar 說唱 1:33 太酷了 🔥,聲音|好聽,1,4 花 的 聲音 太 好聽 了
1:25 wheein's r&b roots is killing me,394,1:25 wheein 的 R&B 根源簡直要了我的命,,0,
Thank you MAMAMOO for feeding us a good music,395,謝謝MAMAMOO帶給我們好聽的音樂,音樂|好聽,1,謝謝 MAMAMOO 帶給 我們 好聽 的 音樂
Who else is missing MaMaMoO's Adlibs 🤧,396,還有誰錯過了 MaMaMoO 的即興發揮 🤧,,0,
mamamoo is finally back 😭 i miss the four of them harmonising together so much... cant wait for the world tour after this!,397,mamamoo 終於回來了 😭 我非常懷念他們四個人在一起的和諧…等不及接下來的世界巡迴了！,人|和諧; 人|在一起,2,mamamoo  終於 回來 了  😭  我 非常 懷念 他們 四 個 人 在一起 的 和諧 … 等 不及 接下來 的 世界 巡迴 了
"""4 Flowers"" is beautiful. Looking at the 4 members being happy with each other is also a healing experience 🥰💚",398,《四朵花》很美。看著4位成員幸福的樣子也是一種療癒的體驗🥰💚,成員|幸福; 樣子|幸福; 花|美,3,《 四 朵 花 》 很 美 || 看 著 4 位 成員 幸福 的 樣子 也 是 一 種 療癒 的 體驗 🥰 💚
Queens are 4 againn,399,我們有4位皇后,,0,
언니들 노래 너무 좋다... 10년째 팬이에요❤,400,我喜歡女孩們的歌...我已經是歌迷10年了❤,們|喜歡; 女孩|喜歡; 歌|喜歡,3,我 喜歡 女孩 們 的 歌 ... 我 已經 是 歌迷 10 年 了 ❤
"a very short comeback, but the most perfect one! please comeback more often 😢😢😢😢😢",401,非常短暫的回歸，但卻是最完美的回歸！請常回來😢😢😢😢😢,,0,
"Omg 7.3M, let's go 7.5M now 🔥",402,天哪，730 萬，現在我們去 750 萬吧🔥,,0,
I can’t stop listening to this masterpiece of MAMAMOO TT,403,MAMAMOO TT 的這首傑作我聽得停不下來,傑作|下來; 傑作|停,2,MAMAMOO TT  的 這 首 傑作 我 聽得 停 不 下來
This song feels like a warm tight hug in this busy world <3,404,這首歌感覺就像在這個忙碌的世界裡一個溫暖的緊緊的擁抱<3,歌|感覺,1,這 首 歌 感覺 就 像 在 這 個 忙碌 的 世界 裡 一 個 溫暖 的 緊緊 的 擁抱 <3
Finally the  kpop songs with vocals are back,405,帶有人聲的韓流歌曲終於回來了,,0,
이 노래는 정말 좋고 힘이 있어요,406,這首歌真的很好聽而且很有力量,力量|好聽; 歌|好聽,2,這 首 歌 真的 很 好聽 而且 很 有 力量
Best girl group.,407,最佳女團。,,0,
"I've been listening to them since their debut - that is, a third of my life? even a little more than a third
of the largest part of my soul sounds with their voices, which, like threads, connect for many years 🙏🏼
'4 flowers' as well 4 colors, 4 elements, 4 girls who have grown into amazing women, still remaining themselves
glad to see you together again ❤ I hope time has done its job, and you decide to see each other more often! Thank you for remembering moomoo! Because we remember you every day",408,"從他們出道以來我就一直在聽他們的歌──也就是說，我人生的三分之一？甚至超過三分之一
我靈魂的最大部分與他們的聲音一起響起，它們像線一樣連接了很多年🙏🏼
「四朵花」以及四種顏色、四種元素，四個女孩成長為出色的女人，仍然保持著自己
很高興再次見到你們在一起❤我希望時間已經完成了它的工作，你們決定經常見面！謝謝你還記得moomoo！因為我們每天都會想起你",女人|出色; 女孩|出色; 時間|在一起; 時間|希望; 線|響起; 聲音|響起,6,我 靈魂 的 最 大部分 與 他們 的 聲音 一起 響起 ， 它們 像 線 一樣 連接 了 很多 年 🙏 🏼 || 「 四 朵 花 」 以及 四 種 顏色 、 四 種 元素 ， 四 個 女孩 成長為 出色 的 女人 ， 仍然 保持 著 自己 || 很 高興 再次 見到 你們 在一起 ❤ 我 希望 時間 已經 完成 了 它 的 工作 ， 你們 決定 經常 見面
this song makes me so emotional!! mamamoo really knows how to SING a song ❤️,409,這首歌讓我很感動！ ！ mamamoo 真的很會唱歌❤️,歌|感動,1,這 首 歌 讓 我 很 感動
Their vocals is no joke 😭,410,他們的歌聲可不是開玩笑的😂,,0,
Talented & hardworking MAMAMOO will always get my unconditional support! 🫶🏻,411,才华横溢又勤奋的MAMAMOO将永远得到我无条件的支持！ 🫶🏻,,0,
Everyone keep watching pleasee,412,請大家持續關注,,0,
My mamamoo i missed you so much,413,我的媽媽我非常想念你,,0,
Just one of the best groups ever. ❤MAMAMOO❤ 🌻🌺🌹🌷,414,只是有史以來最好的團體之一。 ❤MAMAMOO❤ 🌻🌺🌹🌷,團體|好,1,只是 有史以來 最 好 的 團體 之 一
getting closer to 8million moos...keep going!,415,距離 800 萬隻哞哞越來越近了…繼續前進！,,0,
this is one of the most beautiful songs to come out of kpop recently. mamamoo really know how to SING a song ❤️,416,這是最近韓國流行音樂中最美麗的歌曲之一。 mamamoo真的很會唱歌❤️,歌曲|美麗; 音樂|流行; 音樂|美麗,3,這 是 最近 韓國 流行 音樂 中 最 美麗 的 歌曲 之 一
Beautiful as always,417,一如既往的美麗,,0,
This song is perfection.🤌,418,這首歌太完美了🤌,歌|完美,1,這 首 歌 太 完美 了 🤌
Mamamoo makes me so happy! ❤,419,Mamamoo讓我很開心！ ❤,,0,
帰ってきてくれて本当にありがとう　言葉にならない……,420,非常感謝你回來，我無法用言語來表達…,,0,
"FINALLYY!!! Can't believe it's been 4 years already, I missed Mamamoo so much!!",421,終於！不敢相信已經過去四年了，我非常想念 Mamamoo！,,0,
"This is my new favorite MAMAMOO song. Not just because the song is beautiful. Or that it was cowritten by Solar and Byuli. Or how it reflects on the four's everlasting bond. But because it is a promise kept. And for those who kept the faith, I think it's just a little extra special.",422,這是我最喜歡的 MAMAMOO 歌曲。不只是因為這首歌好聽。或者說它是由 Solar 和 Byuli 共同編寫的。或者它如何反映了四人永恆的聯繫。但因為這是一個信守的承諾。對於那些堅守信念的人來說，我認為這有點特別。,人|永恆; 歌|好聽; 歌曲|喜歡,3,這 是 我 最 喜歡 的  MAMAMOO  歌曲 || 不只 是 因為 這 首 歌 好聽 || 或者 它 如何 反映 了 四 人 永恆 的 聯繫
on repeat forever! my women.,423,永遠重複！我的女人們。,,0,
